timestamp,seen_epoch,deviceId,flowId,state,appId,priority,eth_src,eth_dst,ipv4_src,ipv4_dst,ip_proto,tcp_src,tcp_dst,udp_src,udp_dst,dst_port,in_port,out_port,packets,bytes,flow_lifetime_sec
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902901271421886,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0D,00:00:00:00:00:27,,,,,,,,,2,5,0,0,5.0
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902899462432197,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0D,00:00:00:00:00:26,,,,,,,,,2,5,0,0,5.0
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902897603265482,ADDED,org.onosproject.fwd,10,00:00:00:00:00:1F,00:00:00:00:00:0D,,,,,,,,,4,2,0,0,6.0
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902899291591119,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0D,00:00:00:00:00:25,,,,,,,,,2,5,0,0,5.0
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902900069182289,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0E,00:00:00:00:00:1F,,,,,,,,,2,4,0,0,1.0
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902897541356371,ADDED,org.onosproject.fwd,10,00:00:00:00:00:27,00:00:00:00:00:0D,,,,,,,,,5,2,0,0,5.0
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902898546957272,ADDED,org.onosproject.fwd,10,00:00:00:00:00:26,00:00:00:00:00:0D,,,,,,,,,5,2,0,0,5.0
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902897680934368,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0E,00:00:00:00:00:1E,,,,,,,,,2,4,0,0,1.0
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902898643051240,ADDED,org.onosproject.fwd,10,00:00:00:00:00:24,00:00:00:00:00:0D,,,,,,,,,5,2,0,0,5.0
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902899489869801,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0D,00:00:00:00:00:20,,,,,,,,,2,4,0,0,6.0
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902897741206123,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0D,00:00:00:00:00:28,,,,,,,,,2,5,0,0,5.0
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902900724488304,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:0D,,,,,,,,,5,2,0,0,5.0
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902899702981874,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0D,00:00:00:00:00:21,,,,,,,,,2,4,0,0,6.0
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902897460078711,ADDED,org.onosproject.fwd,10,00:00:00:00:00:21,00:00:00:00:00:0D,,,,,,,,,4,2,0,0,6.0
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902898202385528,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0D,00:00:00:00:00:22,,,,,,,,,2,5,0,0,6.0
2026-06-17 22:25:08,1781735108.1459634,of:000000000000000d,34902897131969403,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0D,00:00:00:00:00:1F,,,,,,,,,2,4,0,0,9.0
