timestep,time_seconds,time_hours,pmu_id,gen_bus,rank,importance_score
65,325,0.090277778,1,30,3,0.235062797
65,325,0.090277778,4,34,4,0.223780615
65,325,0.090277778,8,38,5,0.202328161
65,325,0.090277778,2,32,6,0.194039946
65,325,0.090277778,7,37,7,0.182212064
65,325,0.090277778,9,39,8,0.002159661
65,325,0.090277778,6,36,9,0.001209122
65,325,0.090277778,10,31,10,0
66,330,0.091666667,5,35,1,0.3
66,330,0.091666667,3,33,2,0.286772727
66,330,0.091666667,1,30,3,0.235053364
66,330,0.091666667,4,34,4,0.223785491
66,330,0.091666667,8,38,5,0.202331727
66,330,0.091666667,2,32,6,0.193994539
66,330,0.091666667,7,37,7,0.182210453
66,330,0.091666667,9,39,8,0.0021596
66,330,0.091666667,6,36,9,0.001209121
66,330,0.091666667,10,31,10,0
67,335,0.093055556,5,35,1,0.3
67,335,0.093055556,3,33,2,0.286783309
67,335,0.093055556,1,30,3,0.235127577
67,335,0.093055556,4,34,4,0.223743113
67,335,0.093055556,8,38,5,0.202300686
67,335,0.093055556,2,32,6,0.194350455
67,335,0.093055556,7,37,7,0.182218316
67,335,0.093055556,9,39,8,0.002160021
67,335,0.093055556,6,36,9,0.001209118
67,335,0.093055556,10,31,10,0
68,340,0.094444444,5,35,1,0.3
68,340,0.094444444,3,33,2,0.286782789
68,340,0.094444444,1,30,3,0.235125024
68,340,0.094444444,4,34,4,0.223744122
68,340,0.094444444,8,38,5,0.202301407
68,340,0.094444444,2,32,6,0.194338413
68,340,0.094444444,7,37,7,0.18221758
68,340,0.094444444,9,39,8,0.00216
68,340,0.094444444,6,36,9,0.001209117
68,340,0.094444444,10,31,10,0
69,345,0.095833333,5,35,1,0.3
69,345,0.095833333,3,33,2,0.286797983
69,345,0.095833333,1,30,3,0.235229748
69,345,0.095833333,4,34,4,0.223685023
69,345,0.095833333,8,38,5,0.202258461
69,345,0.095833333,2,32,6,0.194831595
69,345,0.095833333,7,37,7,0.18222749
69,345,0.095833333,9,39,8,0.002160591
69,345,0.095833333,6,36,9,0.001209111
69,345,0.095833333,10,31,10,0
70,350,0.097222222,5,35,1,0.3
70,350,0.097222222,3,33,2,0.286781648
70,350,0.097222222,1,30,3,0.235119602
70,350,0.097222222,4,34,4,0.223746159
70,350,0.097222222,8,38,5,0.20230286
70,350,0.097222222,2,32,6,0.194312838
70,350,0.097222222,7,37,7,0.182215897
70,350,0.097222222,9,39,8,0.002159954
70,350,0.097222222,6,36,9,0.001209114
70,350,0.097222222,10,31,10,0
71,355,0.098611111,5,35,1,0.3
71,355,0.098611111,3,33,2,0.286785066
71,355,0.098611111,1,30,3,0.235144625
71,355,0.098611111,4,34,4,0.223731436
71,355,0.098611111,8,38,5,0.202292098
71,355,0.098611111,2,32,6,0.194431973
71,355,0.098611111,7,37,7,0.182217856
71,355,0.098611111,9,39,8,0.002160088
71,355,0.098611111,6,36,9,0.001209111
71,355,0.098611111,10,31,10,0
72,360,0.1,5,35,1,0.3
72,360,0.1,3,33,2,0.286786025
72,360,0.1,1,30,3,0.235152626
72,360,0.1,4,34,4,0.223726343
72,360,0.1,8,38,5,0.202288368
72,360,0.1,2,32,6,0.194470039
72,360,0.1,7,37,7,0.182218036
72,360,0.1,9,39,8,0.002160124
72,360,0.1,6,36,9,0.00120911
72,360,0.1,10,31,10,0
73,365,0.101388889,5,35,1,0.3
73,365,0.101388889,3,33,2,0.286806206
73,365,0.101388889,1,30,3,0.235290717
73,365,0.101388889,4,34,4,0.223648879
73,365,0.101388889,8,38,5,0.202232321
73,365,0.101388889,2,32,6,0.195114075
73,365,0.101388889,7,37,7,0.182230223
73,365,0.101388889,9,39,8,0.0021609
73,365,0.101388889,6,36,9,0.001209102
73,365,0.101388889,10,31,10,0
74,370,0.102777778,5,35,1,0.3
74,370,0.102777778,3,33,2,0.286782223
74,370,0.102777778,1,30,3,0.235129424
74,370,0.102777778,4,34,4,0.223738173
74,370,0.102777778,8,38,5,0.202296946
74,370,0.102777778,2,32,6,0.194360231
74,370,0.102777778,7,37,7,0.182214293
74,370,0.102777778,9,39,8,0.002159973
74,370,0.102777778,6,36,9,0.001209107
74,370,0.102777778,10,31,10,0
75,375,0.104166667,5,35,1,0.3
75,375,0.104166667,3,33,2,0.286811346
75,375,0.104166667,1,30,3,0.235328352
75,375,0.104166667,4,34,4,0.223626786
75,375,0.104166667,8,38,5,0.202216424
75,375,0.104166667,2,32,6,0.195286416
75,375,0.104166667,7,37,7,0.182231701
75,375,0.104166667,9,39,8,0.002161091
75,375,0.104166667,6,36,9,0.001209096
75,375,0.104166667,10,31,10,0
76,380,0.105555556,5,35,1,0.3
76,380,0.105555556,3,33,2,0.286801651
76,380,0.105555556,1,30,3,0.23526494
76,380,0.105555556,4,34,4,0.223661112
76,380,0.105555556,8,38,5,0.20224103
76,380,0.105555556,2,32,6,0.194996047
76,380,0.105555556,7,37,7,0.182225841
76,380,0.105555556,9,39,8,0.002160724
76,380,0.105555556,6,36,9,0.001209098
76,380,0.105555556,10,31,10,0
77,385,0.106944444,5,35,1,0.3
77,385,0.106944444,3,33,2,0.286809272
77,385,0.106944444,1,30,3,0.235318066
77,385,0.106944444,4,34,4,0.223630949
77,385,0.106944444,8,38,5,0.202219334
77,385,0.106944444,2,32,6,0.195240076
77,385,0.106944444,7,37,7,0.182229271
77,385,0.106944444,9,39,8,0.002161011
77,385,0.106944444,6,36,9,0.001209093
77,385,0.106944444,10,31,10,0
78,390,0.108333333,5,35,1,0.3
78,390,0.108333333,3,33,2,0.28676736
78,390,0.108333333,1,30,3,0.235034141
78,390,0.108333333,4,34,4,0.2237888
78,390,0.108333333,8,38,5,0.202333927
78,390,0.108333333,2,32,6,0.193903164
78,390,0.108333333,7,37,7,0.182199982
78,390,0.108333333,9,39,8,0.002159373
78,390,0.108333333,6,36,9,0.001209101
78,390,0.108333333,10,31,10,0
79,395,0.109722222,5,35,1,0.3
79,395,0.109722222,3,33,2,0.286771646
79,395,0.109722222,1,30,3,0.235066276
79,395,0.109722222,4,34,4,0.22376964
79,395,0.109722222,8,38,5,0.202319826
79,395,0.109722222,2,32,6,0.194058774
79,395,0.109722222,7,37,7,0.18220276
79,395,0.109722222,9,39,8,0.002159545
79,395,0.109722222,6,36,9,0.001209098
79,395,0.109722222,10,31,10,0
80,400,0.111111111,5,35,1,0.3
80,400,0.111111111,3,33,2,0.286769009
80,400,0.111111111,1,30,3,0.235049559
80,400,0.111111111,4,34,4,0.223778421
80,400,0.111111111,8,38,5,0.20232625
80,400,0.111111111,2,32,6,0.193978205
80,400,0.111111111,7,37,7,0.182200062
80,400,0.111111111,9,39,8,0.002159438
80,400,0.111111111,6,36,9,0.001209097
80,400,0.111111111,10,31,10,0
81,405,0.1125,5,35,1,0.3
81,405,0.1125,3,33,2,0.2868111
81,405,0.1125,1,30,3,0.235337502
81,405,0.1125,4,34,4,0.223617253
81,405,0.1125,8,38,5,0.202209398
81,405,0.1125,2,32,6,0.195329461
81,405,0.1125,7,37,7,0.182227423
81,405,0.1125,9,39,8,0.002161074
81,405,0.1125,6,36,9,0.001209084
81,405,0.1125,10,31,10,0
82,410,0.113888889,5,35,1,0.3
82,410,0.113888889,3,33,2,0.286780036
82,410,0.113888889,1,30,3,0.235128496
82,410,0.113888889,4,34,4,0.223732793
82,410,0.113888889,8,38,5,0.202292816
82,410,0.113888889,2,32,6,0.194357301
82,410,0.113888889,7,37,7,0.182207791
82,410,0.113888889,9,39,8,0.002159878
82,410,0.113888889,6,36,9,0.001209091
82,410,0.113888889,10,31,10,0
83,415,0.115277778,5,35,1,0.3
83,415,0.115277778,3,33,2,0.286805588
83,415,0.115277778,1,30,3,0.235303701
83,415,0.115277778,4,34,4,0.223634553
83,415,0.115277778,8,38,5,0.202221721
83,415,0.115277778,2,32,6,0.19517584
83,415,0.115277778,7,37,7,0.182223407
83,415,0.115277778,9,39,8,0.002160865
83,415,0.115277778,6,36,9,0.001209082
83,415,0.115277778,10,31,10,0
84,420,0.116666667,5,35,1,0.3
84,420,0.116666667,3,33,2,0.286788116
84,420,0.116666667,1,30,3,0.235187329
84,420,0.116666667,4,34,4,0.223698372
84,420,0.116666667,8,38,5,0.202267723
84,420,0.116666667,2,32,6,0.194636066
84,420,0.116666667,7,37,7,0.182212237
84,420,0.116666667,9,39,8,0.002160194
84,420,0.116666667,6,36,9,0.001209085
84,420,0.116666667,10,31,10,0
85,425,0.118055556,5,35,1,0.3
85,425,0.118055556,3,33,2,0.286813149
85,425,0.118055556,1,30,3,0.235357817
85,425,0.118055556,4,34,4,0.223603347
85,425,0.118055556,8,38,5,0.202199342
85,425,0.118055556,2,32,6,0.195422339
85,425,0.118055556,7,37,7,0.18222583
85,425,0.118055556,9,39,8,0.002161146
85,425,0.118055556,6,36,9,0.001209075
85,425,0.118055556,10,31,10,0
86,430,0.119444444,5,35,1,0.3
86,430,0.119444444,3,33,2,0.286793817
86,430,0.119444444,1,30,3,0.235229903
86,430,0.119444444,4,34,4,0.223673066
86,430,0.119444444,8,38,5,0.20224934
86,430,0.119444444,2,32,6,0.194835764
86,430,0.119444444,7,37,7,0.182214535
86,430,0.119444444,9,39,8,0.002160412
86,430,0.119444444,6,36,9,0.001209079
86,430,0.119444444,10,31,10,0
87,435,0.120833333,5,35,1,0.3
87,435,0.120833333,3,33,2,0.286775637
87,435,0.120833333,1,30,3,0.235107928
87,435,0.120833333,4,34,4,0.223740284
87,435,0.120833333,8,38,5,0.202298143
87,435,0.120833333,2,32,6,0.194260153
87,435,0.120833333,7,37,7,0.182201129
87,435,0.120833333,9,39,8,0.002159698
87,435,0.120833333,6,36,9,0.001209081
87,435,0.120833333,10,31,10,0
88,440,0.122222222,5,35,1,0.3
88,440,0.122222222,3,33,2,0.28680318
88,440,0.122222222,1,30,3,0.235297374
88,440,0.122222222,4,34,4,0.223633937
88,440,0.122222222,8,38,5,0.202221093
88,440,0.122222222,2,32,6,0.19514815
88,440,0.122222222,7,37,7,0.182218381
88,440,0.122222222,9,39,8,0.002160767
88,440,0.122222222,6,36,9,0.001209071
88,440,0.122222222,10,31,10,0
89,445,0.123611111,5,35,1,0.3
89,445,0.123611111,3,33,2,0.286778126
89,445,0.123611111,1,30,3,0.235129008
89,445,0.123611111,4,34,4,0.223726801
89,445,0.123611111,8,38,5,0.202288244
89,445,0.123611111,2,32,6,0.194361157
89,445,0.123611111,7,37,7,0.18220164
89,445,0.123611111,9,39,8,0.002159795
89,445,0.123611111,6,36,9,0.001209076
89,445,0.123611111,10,31,10,0
90,450,0.125,5,35,1,0.3
90,450,0.125,3,33,2,0.286786637
90,450,0.125,1,30,3,0.235189346
90,450,0.125,4,34,4,0.22369219
90,450,0.125,8,38,5,0.202263044
90,450,0.125,2,32,6,0.194646921
90,450,0.125,7,37,7,0.182206907
90,450,0.125,9,39,8,0.002160129
90,450,0.125,6,36,9,0.001209072
90,450,0.125,10,31,10,0
91,455,0.126388889,5,35,1,0.3
91,455,0.126388889,3,33,2,0.286801372
91,455,0.126388889,1,30,3,0.235290786
91,455,0.126388889,4,34,4,0.223635248
91,455,0.126388889,8,38,5,0.20222193
91,455,0.126388889,2,32,6,0.195118639
91,455,0.126388889,7,37,7,0.182215287
91,455,0.126388889,9,39,8,0.002160695
91,455,0.126388889,6,36,9,0.001209065
91,455,0.126388889,10,31,10,0
92,460,0.127777778,5,35,1,0.3
92,460,0.127777778,3,33,2,0.28679686
92,460,0.127777778,1,30,3,0.235262208
92,460,0.127777778,4,34,4,0.223650268
92,460,0.127777778,8,38,5,0.202232693
92,460,0.127777778,2,32,6,0.194987145
92,460,0.127777778,7,37,7,0.18221204
92,460,0.127777778,9,39,8,0.002160522
92,460,0.127777778,6,36,9,0.001209065
92,460,0.127777778,10,31,10,0
93,465,0.129166667,5,35,1,0.3
93,465,0.129166667,3,33,2,0.286788446
93,465,0.129166667,1,30,3,0.235207279
93,465,0.129166667,4,34,4,0.223679861
93,465,0.129166667,8,38,5,0.20225402
93,465,0.129166667,2,32,6,0.194731718
93,465,0.129166667,7,37,7,0.182206077
93,465,0.129166667,9,39,8,0.002160196
93,465,0.129166667,6,36,9,0.001209065
93,465,0.129166667,10,31,10,0
94,470,0.130555556,5,35,1,0.3
94,470,0.130555556,3,33,2,0.286775455
94,470,0.130555556,1,30,3,0.235120513
94,470,0.130555556,4,34,4,0.223727435
94,470,0.130555556,8,38,5,0.20228856
94,470,0.130555556,2,32,6,0.194321669
94,470,0.130555556,7,37,7,0.182196214
94,470,0.130555556,9,39,8,0.002159683
94,470,0.130555556,6,36,9,0.001209066
94,470,0.130555556,10,31,10,0
95,475,0.131944444,5,35,1,0.3
95,475,0.131944444,3,33,2,0.286809226
95,475,0.131944444,1,30,3,0.235351298
95,475,0.131944444,4,34,4,0.223598741
95,475,0.131944444,8,38,5,0.202195659
95,475,0.131944444,2,32,6,0.195395602
95,475,0.131944444,7,37,7,0.182216312
95,475,0.131944444,9,39,8,0.002160986
95,475,0.131944444,6,36,9,0.001209053
95,475,0.131944444,10,31,10,0
96,480,0.133333333,5,35,1,0.3
96,480,0.133333333,3,33,2,0.286797953
96,480,0.133333333,1,30,3,0.235277516
96,480,0.133333333,4,34,4,0.223638505
96,480,0.133333333,8,38,5,0.202224088
96,480,0.133333333,2,32,6,0.195058823
96,480,0.133333333,7,37,7,0.182209702
96,480,0.133333333,9,39,8,0.002160558
96,480,0.133333333,6,36,9,0.001209055
96,480,0.133333333,10,31,10,0
97,485,0.134722222,5,35,1,0.3
97,485,0.134722222,3,33,2,0.286773871
97,485,0.134722222,1,30,3,0.23511567
97,485,0.134722222,4,34,4,0.223727616
97,485,0.134722222,8,38,5,0.202288603
97,485,0.134722222,2,32,6,0.194299157
97,485,0.134722222,7,37,7,0.182192917
97,485,0.134722222,9,39,8,0.002159616
97,485,0.134722222,6,36,9,0.001209059
97,485,0.134722222,10,31,10,0
98,490,0.136111111,5,35,1,0.3
98,490,0.136111111,3,33,2,0.28681459
98,490,0.136111111,1,30,3,0.235393072
98,490,0.136111111,4,34,4,0.223573452
98,490,0.136111111,8,38,5,0.202177546
98,490,0.136111111,2,32,6,0.195584481
98,490,0.136111111,7,37,7,0.182216371
98,490,0.136111111,9,39,8,0.002161182
98,490,0.136111111,6,36,9,0.001209043
98,490,0.136111111,10,31,10,0
99,495,0.1375,5,35,1,0.3
99,495,0.1375,3,33,2,0.286814353
99,495,0.1375,1,30,3,0.235393257
99,495,0.1375,4,34,4,0.223572621
99,495,0.1375,8,38,5,0.202176918
99,495,0.1375,2,32,6,0.195585565
99,495,0.1375,7,37,7,0.182215569
99,495,0.1375,9,39,8,0.002161172
99,495,0.1375,6,36,9,0.001209041
99,495,0.1375,10,31,10,0
100,500,0.138888889,5,35,1,0.3
100,500,0.138888889,3,33,2,0.286778154
100,500,0.138888889,1,30,3,0.235151387
100,500,0.138888889,4,34,4,0.223705008
100,500,0.138888889,8,38,5,0.202272034
100,500,0.138888889,2,32,6,0.194469842
100,500,0.138888889,7,37,7,0.182193889
100,500,0.138888889,9,39,8,0.002159783
100,500,0.138888889,6,36,9,0.001209051
100,500,0.138888889,10,31,10,0
101,505,0.140277778,5,35,1,0.3
101,505,0.140277778,3,33,2,0.286803024
101,505,0.140277778,1,30,3,0.235322236
101,505,0.140277778,4,34,4,0.223609487
101,505,0.140277778,8,38,5,0.202203082
101,505,0.140277778,2,32,6,0.195265249
101,505,0.140277778,7,37,7,0.18220841
101,505,0.140277778,9,39,8,0.002160744
101,505,0.140277778,6,36,9,0.001209041
101,505,0.140277778,10,31,10,0
102,510,0.141666667,5,35,1,0.3
102,510,0.141666667,3,33,2,0.286778776
102,510,0.141666667,1,30,3,0.235159866
102,510,0.141666667,4,34,4,0.223698515
102,510,0.141666667,8,38,5,0.202267247
102,510,0.141666667,2,32,6,0.194510471
102,510,0.141666667,7,37,7,0.182192841
102,510,0.141666667,9,39,8,0.002159805
102,510,0.141666667,6,36,9,0.001209046
102,510,0.141666667,10,31,10,0
103,515,0.143055556,5,35,1,0.3
103,515,0.143055556,3,33,2,0.286782226
103,515,0.143055556,1,30,3,0.235185558
103,515,0.143055556,4,34,4,0.223683325
103,515,0.143055556,8,38,5,0.202256187
103,515,0.143055556,2,32,6,0.194632031
103,515,0.143055556,7,37,7,0.182194486
103,515,0.143055556,9,39,8,0.00215994
103,515,0.143055556,6,36,9,0.001209042
103,515,0.143055556,10,31,10,0
104,520,0.144444444,5,35,1,0.3
104,520,0.144444444,3,33,2,0.286803966
104,520,0.144444444,1,30,3,0.235334183
104,520,0.144444444,4,34,4,0.223600602
104,520,0.144444444,8,38,5,0.202196621
104,520,0.144444444,2,32,6,0.195320409
104,520,0.144444444,7,37,7,0.182206716
104,520,0.144444444,9,39,8,0.002160776
104,520,0.144444444,6,36,9,0.001209033
104,520,0.144444444,10,31,10,0
105,525,0.145833333,5,35,1,0.3
105,525,0.145833333,3,33,2,0.286795454
105,525,0.145833333,1,30,3,0.235278685
105,525,0.145833333,4,34,4,0.223630363
105,525,0.145833333,8,38,5,0.202217903
105,525,0.145833333,2,32,6,0.19506647
105,525,0.145833333,7,37,7,0.182201503
105,525,0.145833333,9,39,8,0.002160451
105,525,0.145833333,6,36,9,0.001209035
105,525,0.145833333,10,31,10,0
106,530,0.147222222,5,35,1,0.3
106,530,0.147222222,3,33,2,0.286787495
106,530,0.147222222,1,30,3,0.235226851
106,530,0.147222222,4,34,4,0.223658146
106,530,0.147222222,8,38,5,0.202237876
106,530,0.147222222,2,32,6,0.194826247
106,530,0.147222222,7,37,7,0.18219597
106,530,0.147222222,9,39,8,0.002160142
106,530,0.147222222,6,36,9,0.001209035
106,530,0.147222222,10,31,10,0
107,535,0.148611111,5,35,1,0.3
107,535,0.148611111,3,33,2,0.286806176
107,535,0.148611111,1,30,3,0.23535461
107,535,0.148611111,4,34,4,0.223587102
107,535,0.148611111,8,38,5,0.202186877
107,535,0.148611111,2,32,6,0.195413837
107,535,0.148611111,7,37,7,0.182205609
107,535,0.148611111,9,39,8,0.002160855
107,535,0.148611111,6,36,9,0.001209026
107,535,0.148611111,10,31,10,0
108,540,0.15,5,35,1,0.3
108,540,0.15,3,33,2,0.286791875
108,540,0.15,1,30,3,0.235260465
108,540,0.15,4,34,4,0.223637932
108,540,0.15,8,38,5,0.202223234
108,540,0.15,2,32,6,0.194983003
108,540,0.15,7,37,7,0.182197193
108,540,0.15,9,39,8,0.002160309
108,540,0.15,6,36,9,0.001209029
108,540,0.15,10,31,10,0
109,545,0.151388889,5,35,1,0.3
109,545,0.151388889,3,33,2,0.286815142
109,545,0.151388889,1,30,3,0.235418312
109,545,0.151388889,4,34,4,0.223550842
109,545,0.151388889,8,38,5,0.202161058
109,545,0.151388889,2,32,6,0.195700238
109,545,0.151388889,7,37,7,0.182207968
109,545,0.151388889,9,39,8,0.002161188
109,545,0.151388889,6,36,9,0.001209017
109,545,0.151388889,10,31,10,0
110,550,0.152777778,5,35,1,0.3
110,550,0.152777778,3,33,2,0.286796698
110,550,0.152777778,1,30,3,0.235297164
110,550,0.152777778,4,34,4,0.223616006
110,550,0.152777778,8,38,5,0.202207409
110,550,0.152777778,2,32,6,0.195152768
110,550,0.152777778,7,37,7,0.182198376
110,550,0.152777778,9,39,8,0.002160492
110,550,0.152777778,6,36,9,0.001209022
110,550,0.152777778,10,31,10,0
111,555,0.154166667,5,35,1,0.3
111,555,0.154166667,3,33,2,0.286800683
111,555,0.154166667,1,30,3,0.235326161
111,555,0.154166667,4,34,4,0.223599195
111,555,0.154166667,8,38,5,0.202195335
111,555,0.154166667,2,32,6,0.195285729
111,555,0.154166667,7,37,7,0.182199647
111,555,0.154166667,9,39,8,0.002160642
111,555,0.154166667,6,36,9,0.001209018
111,555,0.154166667,10,31,10,0
112,560,0.155555556,5,35,1,0.3
112,560,0.155555556,3,33,2,0.286814544
112,560,0.155555556,1,30,3,0.235420631
112,560,0.155555556,4,34,4,0.223546994
112,560,0.155555556,8,38,5,0.202158195
112,560,0.155555556,2,32,6,0.195711471
112,560,0.155555556,7,37,7,0.182205193
112,560,0.155555556,9,39,8,0.002161161
112,560,0.155555556,6,36,9,0.00120901
112,560,0.155555556,10,31,10,0
113,565,0.156944444,5,35,1,0.3
113,565,0.156944444,3,33,2,0.28680261
113,565,0.156944444,1,30,3,0.235343179
113,565,0.156944444,4,34,4,0.223588195
113,565,0.156944444,8,38,5,0.202187399
113,565,0.156944444,2,32,6,0.195363699
113,565,0.156944444,7,37,7,0.182199029
113,565,0.156944444,9,39,8,0.002160712
113,565,0.156944444,6,36,9,0.001209013
113,565,0.156944444,10,31,10,0
114,570,0.158333333,5,35,1,0.3
114,570,0.158333333,3,33,2,0.286792746
114,570,0.158333333,1,30,3,0.235279121
114,570,0.158333333,4,34,4,0.223622351
114,570,0.158333333,8,38,5,0.202211796
114,570,0.158333333,2,32,6,0.195070801
114,570,0.158333333,7,37,7,0.182192903
114,570,0.158333333,9,39,8,0.002160335
114,570,0.158333333,6,36,9,0.001209013
114,570,0.158333333,10,31,10,0
115,575,0.159722222,5,35,1,0.3
115,575,0.159722222,3,33,2,0.28677868
115,575,0.159722222,1,30,3,0.235185735
115,575,0.159722222,4,34,4,0.223673071
115,575,0.159722222,8,38,5,0.202248348
115,575,0.159722222,2,32,6,0.194635524
115,575,0.159722222,7,37,7,0.182183295
115,575,0.159722222,9,39,8,0.002159785
115,575,0.159722222,6,36,9,0.001209015
115,575,0.159722222,10,31,10,0
116,580,0.161111111,5,35,1,0.3
116,580,0.161111111,3,33,2,0.286779859
116,580,0.161111111,1,30,3,0.235195695
116,580,0.161111111,4,34,4,0.223666748
116,580,0.161111111,8,38,5,0.202243736
116,580,0.161111111,2,32,6,0.194682625
116,580,0.161111111,7,37,7,0.182183401
116,580,0.161111111,9,39,8,0.002159831
116,580,0.161111111,6,36,9,0.001209013
116,580,0.161111111,10,31,10,0
117,585,0.1625,5,35,1,0.3
117,585,0.1625,3,33,2,0.286782125
117,585,0.1625,1,30,3,0.235212729
117,585,0.1625,4,34,4,0.223656652
117,585,0.1625,8,38,5,0.202236406
117,585,0.1625,2,32,6,0.194762765
117,585,0.1625,7,37,7,0.182184325
117,585,0.1625,9,39,8,0.002159919
117,585,0.1625,6,36,9,0.00120901
117,585,0.1625,10,31,10,0
118,590,0.163888889,5,35,1,0.3
118,590,0.163888889,3,33,2,0.286792701
118,590,0.163888889,1,30,3,0.235285821
118,590,0.163888889,4,34,4,0.223615765
118,590,0.163888889,8,38,5,0.202206936
118,590,0.163888889,2,32,6,0.195102554
118,590,0.163888889,7,37,7,0.18219023
118,590,0.163888889,9,39,8,0.002160328
118,590,0.163888889,6,36,9,0.001209005
118,590,0.163888889,10,31,10,0
119,595,0.165277778,5,35,1,0.3
119,595,0.165277778,3,33,2,0.286788645
119,595,0.165277778,1,30,3,0.235259836
119,595,0.165277778,4,34,4,0.223629462
119,595,0.165277778,8,38,5,0.202216748
119,595,0.165277778,2,32,6,0.194982646
119,595,0.165277778,7,37,7,0.182187339
119,595,0.165277778,9,39,8,0.002160171
119,595,0.165277778,6,36,9,0.001209005
119,595,0.165277778,10,31,10,0
120,600,0.166666667,5,35,1,0.3
120,600,0.166666667,3,33,2,0.286793328
120,600,0.166666667,1,30,3,0.235293017
120,600,0.166666667,4,34,4,0.223610589
120,600,0.166666667,8,38,5,0.202203167
120,600,0.166666667,2,32,6,0.195136042
120,600,0.166666667,7,37,7,0.182189458
120,600,0.166666667,9,39,8,0.00216035
120,600,0.166666667,6,36,9,0.001209002
120,600,0.166666667,10,31,10,0
121,605,0.168055556,5,35,1,0.3
121,605,0.168055556,3,33,2,0.286814248
121,605,0.168055556,1,30,3,0.235434358
121,605,0.168055556,4,34,4,0.223533128
121,605,0.168055556,8,38,5,0.202148046
121,605,0.168055556,2,32,6,0.195774697
121,605,0.168055556,7,37,7,0.182198725
121,605,0.168055556,9,39,8,0.002161139
121,605,0.168055556,6,36,9,0.001208991
121,605,0.168055556,10,31,10,0
122,610,0.169444444,5,35,1,0.3
122,610,0.169444444,3,33,2,0.286791579
122,610,0.169444444,1,30,3,0.23528445
122,610,0.169444444,4,34,4,0.22361395
122,610,0.169444444,8,38,5,0.202205514
122,610,0.169444444,2,32,6,0.195097
122,610,0.169444444,7,37,7,0.182187247
122,610,0.169444444,9,39,8,0.002160281
122,610,0.169444444,6,36,9,0.001208998
