timestamp,host_ip,host_mac,deviceId,port,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_mbps,tx_mbps,rx_pps,tx_pps
2026-07-01T19:31:30.514436,10.0.0.242,00:00:00:00:00:1C,of:0000000000000006,3,47846,1167320,607,12391,0.001,0.0,0.8,0.0
2026-07-01T19:31:30.514436,10.0.0.11,00:00:00:00:00:03,of:0000000000000002,4,49834,1176328,605,12543,0.001,0.0,0.93,0.1
2026-07-01T19:31:30.514436,10.0.0.253,00:00:00:00:00:04,of:0000000000000002,5,46530,1179142,561,12626,0.001,0.0,0.9,0.03
2026-07-01T19:31:30.514436,10.0.0.3,00:00:00:00:00:1D,of:0000000000000006,4,55028,1182914,696,12650,0.001,0.0,0.87,0.07
2026-07-01T19:31:30.514436,10.0.0.6,00:00:00:00:00:18,of:0000000000000005,5,49414,1168672,623,12406,0.001,0.0,0.8,0.0
2026-07-01T19:31:30.514436,10.0.0.1,00:00:00:00:00:01,of:0000000000000001,4,872936,2471264,10746,25621,0.002,0.001,2.16,1.17
2026-07-01T19:31:30.514436,10.0.0.2,00:00:00:00:00:1A,of:0000000000000005,7,45522,1174824,559,12546,0.001,0.0,0.87,0.07
2026-07-01T19:31:30.514436,10.0.0.252,00:00:00:00:00:20,of:0000000000000006,7,51472,1177734,644,12564,0.001,0.0,0.8,0.0
2026-07-01T19:31:30.514436,10.0.0.210,00:00:00:00:00:17,of:0000000000000005,4,51108,1177806,626,12581,0.001,0.0,1.1,0.5
2026-07-01T19:31:30.514436,10.0.0.16,00:00:00:00:00:1B,of:0000000000000005,8,54426,1173326,691,12453,0.001,0.0,0.8,0.0
2026-07-01T19:31:30.514436,10.0.0.236,00:00:00:00:00:16,of:0000000000000005,3,41148,1163856,520,12352,0.001,0.0,0.8,0.0
2026-07-01T19:31:30.514436,10.0.0.225,00:00:00:00:00:02,of:0000000000000002,3,52494,1178148,635,12569,0.001,0.0,0.93,0.1
2026-07-01T19:31:30.514436,10.0.0.250,00:00:00:00:00:15,of:0000000000000004,8,49540,1170174,618,12432,0.001,0.0,0.8,0.0
2026-07-01T19:31:30.514436,10.0.0.169,00:00:00:00:00:0B,of:0000000000000003,5,46838,1174186,573,12516,0.001,0.0,0.8,0.0
2026-07-01T19:31:30.514436,10.0.0.251,00:00:00:00:00:13,of:0000000000000004,6,49050,1169508,609,12434,0.001,0.0,0.8,0.0
2026-07-01T19:31:30.514436,10.0.0.7,00:00:00:00:00:1F,of:0000000000000006,6,54322,1174164,689,12467,0.001,0.0,0.83,0.07
