timestamp,deviceId,flowId,state,appId,priority,eth_src,eth_dst,ipv4_src,ipv4_dst,ip_proto,tcp_src,tcp_dst,udp_src,udp_dst,in_port,out_port,packets,bytes,flow_lifetime_sec,observed_active_age_sec,flow_seen_last10,flow_packet_change_last10,flow_byte_change_last10,src_mac_first_seen_time,src_mac_last_seen_time,src_mac_observed_age_sec,src_mac_ip_count_last10,src_mac_ips_last10,src_mac_unique_dst_ip_count_last10,src_mac_unique_dst_port_count_last10,src_mac_short_lived_count_last10,unique_dst_ip_count_by_src,unique_dst_port_count_by_src,flow_count_by_src,short_lived_flow_count_by_src,flow_count_by_dst,unique_src_count_by_dst,total_packets_by_dst,total_bytes_by_dst
2026-06-08 22:38:58,of:000000000000000c,34902899910781281,ADDED,org.onosproject.fwd,10,00:00:00:00:00:11,00:00:00:00:00:0A,,,,,,,,4,2,0,0,9.0,669.04,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,9,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902897954738145,ADDED,org.onosproject.fwd,10,00:00:00:00:00:11,00:00:00:00:00:27,,,,,,,,4,3,0,0,5.0,628.04,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,9,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902901086615011,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:1D,,,,,,,,4,3,0,0,1.0,612.85,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902901391867876,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0D,00:00:00:00:00:12,,,,,,,,2,4,0,0,3.0,653.86,10,0,0,2026-06-08 22:38:53,2026-06-08 22:38:58,5.06,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902900758048869,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:09,,,,,,,,4,2,0,0,4.0,674.1,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902897598350566,ADDED,org.onosproject.fwd,10,00:00:00:00:00:05,00:00:00:00:00:12,,,,,,,,2,4,0,0,4.0,694.32,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902898564697192,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:0C,,,,,,,,4,2,0,0,3.0,658.91,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902898853400682,ADDED,org.onosproject.fwd,10,00:00:00:00:00:24,00:00:00:00:00:12,,,,,,,,3,4,0,0,0.0,612.85,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902900029976173,ADDED,org.onosproject.fwd,10,00:00:00:00:00:1C,00:00:00:00:00:12,,,,,,,,3,4,0,0,1.0,612.85,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902900612933999,ADDED,org.onosproject.fwd,10,00:00:00:00:00:02,00:00:00:00:00:12,,,,,,,,2,4,0,0,5.0,714.54,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
